Date,Platform,Campaign_Type,Ad_Spend_USD,Clicks,Impressions,Conversions,Revenue_USD,Target_Audience,SEO_Keyword,SEO_Search_Volume,SEO_Difficulty,CAC_USD,ROAS
2024-06-24,Google Search,Performance/ROAS,261.65,3186,17268,10,996.32,Millennials,best budget planning app,17285,3.8,26.165,3.8078348939422897
2024-09-03,Google Search,Performance/ROAS,221.55,3027,31924,13,728.22,Students,easy goal setting,48663,4.7,17.042307692307695,3.286932972241029
2024-05-04,Google Search,Performance/ROAS,312.32,439,27098,8,352.77,Students,mobile finance solutions,32614,4.1,39.04,1.129514600409836
2024-06-13,Google Search,App Install,105.09,2229,12008,11,0.0,Millennials,free habit tracker,3346,2.8,9.553636363636365,0.0
2024-02-25,Google Search,Re-engagement,15.03,1813,38314,9,948.93,Millennials,best budget planning app,6140,2.1,1.67,63.13572854291417
2024-03-19,Google Search,Re-engagement,406.53,965,46430,10,591.17,Gen Z,easy goal setting,38406,4.1,40.653,1.4541854229700144
2024-12-05,Google Search,Performance/ROAS,13.45,4476,5262,19,209.77,Millennials,free habit tracker,39164,0.9,0.7078947368421052,15.596282527881042
2024-03-13,Facebook,Re-engagement,341.1,1726,25242,11,825.26,Gen Z,mobile finance solutions,560,1.3,31.00909090909091,2.4194077982996185
2024-04-01,Google Search,Performance/ROAS,92.2,3713,34767,5,161.79,Gen Z,best budget planning app,36333,2.7,18.44,1.7547722342733187
2024-01-20,Facebook,App Install,210.08,2196,13085,3,0.0,Millennials,easy goal setting,23165,2.5,70.02666666666667,0.0
2024-07-11,Google Search,Brand Awareness,264.23,906,47934,13,919.82,Working Professionals,mobile finance solutions,6886,0.6,20.325384615384618,3.481133860651705
2024-03-01,Google Search,Re-engagement,454.72,4015,13691,7,976.79,Millennials,top rated productivity app,9286,1.7,64.96000000000001,2.148113124560169
2024-04-30,Instagram,App Install,444.18,534,22732,11,0.0,Working Professionals,easy goal setting,28161,0.5,40.38,0.0
2024-12-28,Facebook,App Install,373.71,2159,22714,9,0.0,Millennials,top rated productivity app,42533,3.9,41.52333333333333,0.0
2024-10-18,Facebook,Brand Awareness,221.24,4927,16969,7,139.42,Millennials,top rated productivity app,538,2.2,31.60571428571429,0.6301753751581992
2024-04-04,Instagram,Performance/ROAS,262.79,2440,20728,16,801.39,Working Professionals,easy goal setting,34703,2.4,16.424375,3.0495452642794625
2024-11-22,Instagram,App Install,345.26,2353,13445,12,0.0,Millennials,secure investment tracker,14916,4.2,28.771666666666665,0.0
2024-08-03,Facebook,Performance/ROAS,437.51,2198,44795,13,241.85,Students,mobile finance solutions,42391,0.6,33.65461538461538,0.5527873648602317
2024-02-21,Google Search,Performance/ROAS,292.83,4073,14512,5,635.27,Working Professionals,best budget planning app,27579,3.1,58.565999999999995,2.169415701943107
2024-02-20,Google Search,Re-engagement,436.63,3190,26671,10,739.61,Students,top rated productivity app,19835,3.9,43.663,1.6939055951263084
2024-06-27,Facebook,Re-engagement,154.48,1873,38777,12,642.76,Gen Z,easy goal setting,29225,1.6,12.873333333333333,4.160797514241326
2024-06-29,Google Search,App Install,411.97,2220,49933,7,0.0,Gen Z,top rated productivity app,27332,1.4,58.85285714285715,0.0
2024-11-29,Facebook,Performance/ROAS,354.95,1731,42051,10,310.47,Gen Z,free habit tracker,42473,1.0,35.495,0.8746865755740246
2024-04-18,Facebook,Re-engagement,489.38,1280,46367,8,178.32,Gen Z,top rated productivity app,17982,4.3,61.1725,0.3643794188565123
2024-07-23,Instagram,Performance/ROAS,109.11,635,47359,9,446.3,Millennials,easy goal setting,2759,4.7,12.123333333333333,4.090367519017505
2024-12-05,Instagram,Performance/ROAS,421.83,4255,6738,7,490.31,Gen Z,easy goal setting,1360,3.0,60.26142857142857,1.1623402792594173
2024-12-28,Google Search,Re-engagement,439.17,1745,12467,14,277.15,Millennials,secure investment tracker,33870,4.7,31.369285714285716,0.6310768039711273
2024-11-13,Instagram,App Install,92.03,2616,14477,6,0.0,Working Professionals,best budget planning app,40630,4.3,15.338333333333333,0.0
2024-08-23,Facebook,Brand Awareness,148.73,2685,3905,10,607.64,Working Professionals,top rated productivity app,42030,3.9,14.873,4.085524104081221
2024-01-13,Instagram,App Install,393.13,4940,14071,15,0.0,Gen Z,top rated productivity app,45023,1.7,26.208666666666666,0.0
2024-11-04,Instagram,Performance/ROAS,428.37,1088,42948,12,498.89,Students,easy goal setting,20369,1.3,35.6975,1.1646240399654504
2024-03-05,Google Search,Re-engagement,117.87,2843,39504,16,438.52,Working Professionals,top rated productivity app,15419,0.5,7.366875,3.7203698990413163
2024-05-19,Instagram,App Install,92.81,1746,14279,5,0.0,Students,best budget planning app,2583,3.4,18.562,0.0
2024-06-13,Facebook,Performance/ROAS,314.93,2040,28693,7,684.14,Millennials,best budget planning app,13898,3.8,44.99,2.1723557615978155
2024-08-13,TikTok,Brand Awareness,181.35,239,13275,10,369.29,Gen Z,top rated productivity app,44604,2.0,18.134999999999998,2.036338571822443
2024-10-31,Facebook,Performance/ROAS,313.64,1887,10407,12,524.95,Students,mobile finance solutions,48734,1.7,26.136666666666667,1.6737342175742893
2024-06-04,Instagram,Re-engagement,123.48,4368,3009,12,798.14,Working Professionals,best budget planning app,25574,4.8,10.290000000000001,6.463718820861677
2024-04-09,Instagram,Re-engagement,399.41,2456,21807,8,401.83,Students,secure investment tracker,44315,2.3,49.92625,1.0060589369319746
2024-04-08,Google Search,Performance/ROAS,47.77,1152,3461,10,594.31,Millennials,easy goal setting,19758,4.5,4.777,12.441071802386434
2024-10-19,Instagram,Performance/ROAS,193.19,2999,38755,10,278.7,Gen Z,secure investment tracker,48716,1.3,19.319,1.4426212536880791
2024-09-23,Facebook,Re-engagement,45.67,982,23696,11,793.46,Students,free habit tracker,20135,4.7,4.151818181818182,17.37376833807751
2024-10-24,Google Search,App Install,480.1,728,30575,12,0.0,Working Professionals,mobile finance solutions,23846,4.8,40.00833333333333,0.0
2024-04-01,Facebook,Performance/ROAS,362.84,2553,39178,12,909.47,Gen Z,mobile finance solutions,1811,4.3,30.236666666666665,2.5065318046521887
2024-12-03,Facebook,Performance/ROAS,83.91,51,33544,9,715.92,Gen Z,best budget planning app,48685,4.4,9.323333333333332,8.531998569896317
2024-11-30,Facebook,Performance/ROAS,106.43,200,17317,9,35.57,Working Professionals,easy goal setting,3042,1.4,11.825555555555557,0.33421027905665696
2024-05-10,Facebook,Performance/ROAS,465.29,336,16583,11,756.61,Gen Z,best budget planning app,9913,2.7,42.299090909090914,1.6261041500999376
2024-08-28,Instagram,Re-engagement,221.69,1931,4629,11,405.85,Working Professionals,easy goal setting,41053,3.8,20.153636363636362,1.830709549370743
2024-03-04,Instagram,App Install,465.95,3604,48074,5,0.0,Gen Z,top rated productivity app,17386,1.0,93.19,0.0
2024-03-28,Facebook,App Install,289.58,1184,16675,7,0.0,Gen Z,secure investment tracker,43471,4.0,41.36857142857143,0.0
2024-05-11,Google Search,Brand Awareness,47.42,754,48006,12,608.71,Students,easy goal setting,30435,1.8,3.9516666666666667,12.83656684943062
2024-06-30,Instagram,App Install,402.39,4411,9968,8,0.0,Gen Z,top rated productivity app,9923,1.3,50.29875,0.0
2024-12-05,Google Search,Performance/ROAS,239.72,4332,18236,11,813.87,Gen Z,easy goal setting,29984,2.6,21.792727272727273,3.395085933589187
2024-03-15,Facebook,Performance/ROAS,288.3,117,45536,15,623.43,Gen Z,easy goal setting,6277,3.2,19.220000000000002,2.1624349635796043
2024-12-30,Facebook,Performance/ROAS,232.39,4903,26831,16,281.26,Gen Z,best budget planning app,32761,3.2,14.524375,1.2102930418692714
2024-11-19,Google Search,Performance/ROAS,172.57,2332,41503,11,872.62,Working Professionals,easy goal setting,20454,2.2,15.688181818181818,5.05661470707539
2024-05-01,Instagram,Performance/ROAS,229.43,4292,12973,9,798.9,Working Professionals,secure investment tracker,14625,4.4,25.492222222222225,3.4821078324543433
2024-01-05,Facebook,App Install,320.53,4473,17901,10,0.0,Gen Z,best budget planning app,20380,0.9,32.053,0.0
2024-08-19,Google Search,Performance/ROAS,252.91,4567,46403,9,985.87,Students,easy goal setting,12266,4.5,28.10111111111111,3.89810604562888
2024-02-07,Facebook,Brand Awareness,30.17,2165,24947,15,173.54,Millennials,secure investment tracker,36136,0.7,2.0113333333333334,5.752071594298972
2024-10-26,Google Search,Re-engagement,165.63,1862,5648,9,980.15,Millennials,best budget planning app,24257,3.3,18.403333333333332,5.917708144659784
2024-08-17,Google Search,App Install,133.99,1368,7907,7,0.0,Working Professionals,secure investment tracker,22480,3.2,19.141428571428573,0.0
2024-09-07,Google Search,Brand Awareness,426.83,3425,28668,6,717.35,Gen Z,easy goal setting,47963,5.0,71.13833333333334,1.6806456903216738
2024-05-04,Google Search,Re-engagement,67.44,4463,20515,7,230.24,Gen Z,free habit tracker,15113,2.1,9.634285714285713,3.4139976275207595
2024-10-30,Google Search,App Install,116.49,3885,41254,9,0.0,Millennials,free habit tracker,15458,3.3,12.943333333333333,0.0
2024-01-14,Facebook,Performance/ROAS,339.09,3082,49627,17,658.83,Millennials,top rated productivity app,45280,3.1,19.946470588235293,1.942935503848536
2024-12-27,Google Search,Performance/ROAS,423.81,747,14592,7,414.11,Gen Z,top rated productivity app,33646,0.7,60.544285714285714,0.9771123852669829
2024-10-08,Google Search,Brand Awareness,489.81,1466,8448,11,847.85,Gen Z,secure investment tracker,48229,1.9,44.52818181818182,1.7309773177354484
2024-12-17,Facebook,Performance/ROAS,306.69,59,14690,12,469.26,Gen Z,easy goal setting,8118,4.3,25.5575,1.5300792331018291
2024-10-28,Facebook,Brand Awareness,225.26,3464,17307,10,782.26,Gen Z,best budget planning app,1704,2.9,22.526,3.472698215395543
2024-11-11,Google Search,App Install,168.35,3217,1610,15,0.0,Gen Z,top rated productivity app,22540,3.7,11.223333333333333,0.0
2024-09-10,TikTok,Performance/ROAS,99.16,3775,49584,12,993.67,Working Professionals,secure investment tracker,46217,1.6,8.263333333333334,10.020875352964906
2024-04-06,Facebook,App Install,435.71,203,30471,20,0.0,Working Professionals,best budget planning app,28457,1.8,21.7855,0.0
2024-12-13,Facebook,Performance/ROAS,57.48,198,15591,14,978.63,Working Professionals,best budget planning app,13393,1.8,4.105714285714286,17.025574112734866
2024-03-01,Facebook,Re-engagement,193.3,439,42960,18,635.03,Millennials,free habit tracker,3826,3.1,10.738888888888889,3.2852043455768234
2024-08-18,Facebook,App Install,327.24,1424,37870,10,0.0,Gen Z,free habit tracker,3744,3.1,32.724000000000004,0.0
2024-09-15,Facebook,Performance/ROAS,277.11,437,991,10,532.54,Gen Z,mobile finance solutions,14306,4.3,27.711000000000002,1.9217639204647972
2024-02-20,Facebook,App Install,270.91,4775,10060,8,0.0,Students,top rated productivity app,7613,2.4,33.86375,0.0
2024-04-11,Google Search,App Install,492.51,190,38409,5,0.0,Millennials,free habit tracker,5626,2.1,98.502,0.0
2024-01-14,Facebook,Re-engagement,71.35,4032,22113,10,88.92,Millennials,top rated productivity app,42131,1.3,7.135,1.24625087596356
2024-05-09,Instagram,Brand Awareness,222.48,1244,815,12,424.87,Gen Z,best budget planning app,29006,4.2,18.54,1.9096997482919813
2024-07-08,Instagram,Re-engagement,119.96,556,47511,7,822.54,Gen Z,free habit tracker,5069,3.8,17.137142857142855,6.856785595198399
2024-03-13,Google Search,Performance/ROAS,264.47,2173,29789,8,793.69,Working Professionals,easy goal setting,10303,4.4,33.05875,3.0010587212160167
2024-06-19,Google Search,Performance/ROAS,163.11,4428,29635,8,382.25,Gen Z,mobile finance solutions,40518,4.4,20.38875,2.343510514376801
2024-12-18,Facebook,Performance/ROAS,27.12,502,38113,12,60.92,Working Professionals,secure investment tracker,48681,4.2,2.2600000000000002,2.246312684365782
2024-02-10,Facebook,Performance/ROAS,463.05,978,47063,12,16.23,Students,easy goal setting,6746,4.1,38.5875,0.035050210560414644
2024-06-14,Facebook,Performance/ROAS,106.56,2020,1983,11,704.84,Gen Z,secure investment tracker,43601,4.3,9.687272727272727,6.61448948948949
2024-07-18,Google Search,Performance/ROAS,76.73,4378,36441,12,151.59,Gen Z,secure investment tracker,11813,1.1,6.394166666666667,1.9756288283591814
2024-04-24,Facebook,Brand Awareness,72.12,3255,10594,9,852.88,Students,easy goal setting,4830,1.9,8.013333333333334,11.825845812534663
2024-11-15,Google Search,Performance/ROAS,460.19,2836,13407,7,280.84,Millennials,easy goal setting,27628,0.8,65.74142857142857,0.6102696712227558
2024-03-09,Google Search,Performance/ROAS,456.38,3712,7287,4,41.580000000000005,Gen Z,mobile finance solutions,11395,2.5,114.095,0.09110828695385426
2024-07-12,Instagram,Brand Awareness,178.3,1875,12021,8,192.31,Gen Z,best budget planning app,28574,4.9,22.2875,1.0785754346606842
2024-04-21,Google Search,App Install,433.33,1011,8302,12,0.0,Working Professionals,top rated productivity app,9262,0.6,36.11083333333333,0.0
2024-05-25,Google Search,Performance/ROAS,16.63,3483,36330,7,680.58,Students,secure investment tracker,22743,2.2,2.3757142857142854,40.92483463619964
2024-02-03,Instagram,Performance/ROAS,159.62,4286,3124,6,596.85,Gen Z,secure investment tracker,45119,3.9,26.603333333333335,3.739193083573487
2024-04-05,Facebook,Re-engagement,143.82,989,42312,13,820.96,Gen Z,easy goal setting,41590,3.4,11.063076923076922,5.708246419135031
2024-04-07,Google Search,Re-engagement,34.0,4472,44775,11,649.45,Millennials,secure investment tracker,19384,2.9,3.090909090909091,19.101470588235294
2024-06-18,TikTok,Performance/ROAS,212.66,122,31565,12,84.91,Millennials,easy goal setting,10780,2.9,17.721666666666668,0.39927583936800526
2024-05-11,Google Search,Performance/ROAS,429.88,471,2395,8,14.66,Working Professionals,easy goal setting,29148,4.3,53.735,0.03410254024378896
2024-01-24,Instagram,Performance/ROAS,484.21,390,39493,7,502.14,Students,secure investment tracker,39669,1.0,69.17285714285714,1.0370293880754218
2024-10-01,Facebook,Brand Awareness,430.53,2409,15239,12,276.5,Students,mobile finance solutions,23682,1.0,35.8775,0.6422316679441619
2024-06-07,Facebook,Re-engagement,397.08,2218,4180,13,111.65,Gen Z,mobile finance solutions,19682,3.4,30.544615384615383,0.28117759645411505
2024-03-10,Facebook,App Install,387.47,1802,9386,10,0.0,Millennials,best budget planning app,11828,4.2,38.747,0.0
2024-11-07,Google Search,Re-engagement,59.08,3922,11150,9,337.94,Millennials,free habit tracker,4444,3.8,6.564444444444444,5.720040622884225
2024-02-19,Google Search,Performance/ROAS,63.56,4778,29932,7,215.66,Millennials,easy goal setting,25983,2.8,9.08,3.3930144745122717
2024-08-16,Facebook,App Install,211.81,1162,39382,6,0.0,Millennials,top rated productivity app,11317,1.8,35.30166666666667,0.0
2024-09-07,Facebook,Re-engagement,300.34,1876,2229,13,92.67,Millennials,mobile finance solutions,33937,3.9,23.10307692307692,0.30855030964906444
2024-03-30,Facebook,Performance/ROAS,306.78,2230,25551,7,5.02,Millennials,best budget planning app,33401,3.3,43.825714285714284,0.01636351783036704
2024-10-09,Google Search,Re-engagement,281.67,591,18342,7,31.99,Students,secure investment tracker,15091,4.8,40.23857142857143,0.11357262044236162
2024-05-25,Facebook,Performance/ROAS,73.07,1928,32900,8,960.24,Working Professionals,best budget planning app,1883,3.9,9.13375,13.141371287806214
2024-04-20,TikTok,App Install,9.89,4024,34766,13,0.0,Millennials,easy goal setting,47464,2.0,0.7607692307692309,0.0
2024-06-16,Google Search,Performance/ROAS,77.88,2004,8973,8,399.94,Millennials,secure investment tracker,28993,4.3,9.735,5.1353364149974325
2024-05-29,Google Search,App Install,42.91,3838,7239,6,0.0,Gen Z,best budget planning app,45189,1.7,7.151666666666666,0.0
2024-05-27,TikTok,Performance/ROAS,159.49,2824,24423,12,468.77,Gen Z,secure investment tracker,1752,1.5,13.290833333333333,2.939181139883378
2024-07-15,Facebook,Performance/ROAS,83.62,459,16876,11,309.32,Gen Z,free habit tracker,3935,3.2,7.6018181818181825,3.699115044247787
2024-07-27,Facebook,App Install,135.59,1929,36309,12,0.0,Working Professionals,free habit tracker,8855,0.5,11.299166666666666,0.0
2024-06-27,Facebook,Re-engagement,147.02,1606,586,10,213.51,Gen Z,best budget planning app,2351,4.6,14.702000000000002,1.452251394368113
2024-02-03,Facebook,App Install,342.26,2304,41801,11,0.0,Working Professionals,mobile finance solutions,43115,3.5,31.114545454545453,0.0
2024-02-15,Google Search,App Install,478.69,2289,27000,6,0.0,Gen Z,best budget planning app,37913,3.8,79.78166666666667,0.0
2024-04-12,Google Search,Performance/ROAS,252.46,4009,21227,9,943.32,Millennials,mobile finance solutions,10043,1.3,28.051111111111112,3.7365127148855266
2024-09-03,Google Search,Re-engagement,165.28,2611,18845,6,183.39,Gen Z,free habit tracker,14323,2.4,27.546666666666667,1.1095716360116166
2024-11-22,TikTok,Re-engagement,164.94,4312,27218,10,698.75,Gen Z,free habit tracker,2241,3.6,16.494,4.236388989935734
2024-02-07,Google Search,App Install,414.91,4244,16507,12,0.0,Working Professionals,free habit tracker,40559,4.0,34.575833333333335,0.0
2024-06-08,TikTok,Performance/ROAS,477.68,2007,14713,11,756.44,Gen Z,best budget planning app,49970,3.9,43.42545454545455,1.5835705911907554
2024-09-27,Google Search,Performance/ROAS,60.76,2943,29335,7,171.46,Gen Z,secure investment tracker,49690,3.7,8.68,2.8219223173140224
2024-02-02,Google Search,Re-engagement,494.26,1794,48072,14,699.75,Millennials,secure investment tracker,29957,4.0,35.30428571428571,1.4157528426334318
2024-09-25,Google Search,App Install,259.75,345,38656,12,0.0,Gen Z,mobile finance solutions,26078,4.7,21.645833333333332,0.0
2024-01-19,Google Search,Performance/ROAS,110.29,4320,32307,8,304.83,Students,secure investment tracker,13206,2.8,13.78625,2.7638951854202554
2024-08-10,TikTok,Performance/ROAS,429.09,820,27768,12,432.88,Gen Z,top rated productivity app,18514,0.6,35.7575,1.0088326458318768
2024-07-16,Google Search,App Install,138.74,4053,3417,7,0.0,Millennials,free habit tracker,34303,2.7,19.82,0.0
2024-06-26,TikTok,Performance/ROAS,475.42,3262,3443,11,742.9,Students,easy goal setting,20693,3.0,43.22,1.5626183164359932
2024-10-25,Google Search,Performance/ROAS,123.04,655,28306,13,174.94,Gen Z,free habit tracker,22414,3.8,9.464615384615385,1.4218140442132639
2024-05-12,Facebook,Performance/ROAS,492.56,4100,7786,11,362.21,Students,easy goal setting,44627,4.0,44.77818181818182,0.7353621893779437
2024-05-21,Google Search,Performance/ROAS,170.09,2611,38294,12,752.32,Working Professionals,mobile finance solutions,42598,0.9,14.174166666666666,4.423070139337998
2024-01-08,Facebook,App Install,269.44,4604,35383,5,0.0,Working Professionals,secure investment tracker,2486,3.9,53.888,0.0
2024-08-27,Google Search,Brand Awareness,380.72,1164,12188,12,474.95,Gen Z,free habit tracker,46325,2.8,31.72666666666667,1.2475047278840092
2024-02-13,Facebook,Performance/ROAS,370.27,4619,9067,12,146.68,Students,best budget planning app,9052,1.9,30.855833333333333,0.3961433548491642
2024-07-02,Google Search,App Install,137.32,3714,26198,7,0.0,Millennials,top rated productivity app,931,3.0,19.617142857142856,0.0
2024-01-17,Facebook,App Install,444.8,1309,23514,12,0.0,Millennials,mobile finance solutions,26030,4.4,37.06666666666667,0.0
2024-11-12,Facebook,Performance/ROAS,459.41,1952,39615,8,729.38,Working Professionals,free habit tracker,37257,2.1,57.42625,1.5876450229642367
2024-05-14,Google Search,App Install,61.16,3839,48014,6,0.0,Gen Z,top rated productivity app,49836,3.9,10.193333333333333,0.0
2024-10-06,Facebook,App Install,464.68,1681,24055,8,0.0,Working Professionals,best budget planning app,49967,2.1,58.085,0.0
2024-01-18,Facebook,App Install,126.54,4005,31713,11,0.0,Millennials,easy goal setting,41973,4.2,11.503636363636364,0.0
2024-04-15,Facebook,Re-engagement,299.1,2660,11497,8,569.93,Millennials,top rated productivity app,10300,3.0,37.3875,1.9054831160147105
2024-03-24,Instagram,Performance/ROAS,498.23,2148,33173,9,600.4,Millennials,free habit tracker,47009,2.0,55.35888888888889,1.205065933404251
2024-06-01,Facebook,Performance/ROAS,218.99,4021,34666,9,728.25,Working Professionals,free habit tracker,34346,2.9,24.332222222222224,3.3254943148088953
2024-09-26,Facebook,App Install,345.74,1888,46247,8,0.0,Gen Z,easy goal setting,2667,2.3,43.2175,0.0
2024-02-02,Instagram,App Install,254.81,3139,24161,4,0.0,Working Professionals,easy goal setting,11912,2.6,63.7025,0.0
2024-08-28,Instagram,App Install,477.62,2586,49049,15,0.0,Gen Z,secure investment tracker,37619,3.0,31.841333333333335,0.0
2024-10-11,Google Search,Performance/ROAS,168.0,691,26786,9,190.98,Students,mobile finance solutions,8967,3.7,18.666666666666668,1.1367857142857143
2024-10-11,Google Search,Performance/ROAS,305.45,1632,2891,9,598.55,Working Professionals,free habit tracker,3809,4.7,33.93888888888889,1.9595678507120642
2024-11-02,Facebook,Performance/ROAS,208.14,4150,37760,10,600.86,Gen Z,mobile finance solutions,11424,2.1,20.814,2.8868069568559624
2024-11-12,Google Search,Performance/ROAS,214.57,2818,8370,9,751.76,Students,secure investment tracker,11281,3.4,23.84111111111111,3.503565270075034
2024-08-21,Facebook,Re-engagement,151.81,3092,23673,14,870.13,Millennials,best budget planning app,32382,2.6,10.843571428571428,5.7317041038139775
2024-01-04,Facebook,Performance/ROAS,23.23,1767,14283,14,161.25,Gen Z,top rated productivity app,42345,0.7,1.6592857142857143,6.941455015066724
2024-06-11,Facebook,Performance/ROAS,145.03,257,38296,12,852.56,Working Professionals,mobile finance solutions,25542,4.1,12.085833333333333,5.878507894918292
2024-02-21,Instagram,Re-engagement,401.1,1065,2749,11,813.69,Gen Z,secure investment tracker,13630,4.0,36.46363636363637,2.0286462228870605
2024-12-25,Instagram,Performance/ROAS,221.22,3217,10083,9,74.41,Working Professionals,best budget planning app,20044,1.7,24.58,0.3363619925865654
2024-12-14,Google Search,Performance/ROAS,116.24,2285,17463,6,666.95,Gen Z,best budget planning app,33464,2.5,19.37333333333333,5.737697866483139
2024-03-02,Facebook,Brand Awareness,337.26,1255,38490,14,549.33,Students,easy goal setting,11738,1.5,24.09,1.62880270414517
2024-09-18,Facebook,App Install,424.11,1281,44877,6,0.0,Working Professionals,free habit tracker,13389,3.6,70.685,0.0
2024-03-23,Facebook,Performance/ROAS,272.81,1117,1907,8,264.99,Millennials,easy goal setting,13486,4.3,34.10125,0.9713353616069792
2024-01-05,Instagram,Performance/ROAS,309.57,494,6065,17,177.29,Students,mobile finance solutions,3795,4.4,18.21,0.5726976128177795
2024-08-22,Facebook,Performance/ROAS,498.88,4325,15642,8,207.94,Millennials,free habit tracker,2930,4.7,62.36,0.41681366260423347
2024-05-06,Google Search,Re-engagement,230.54,3127,4982,4,95.354,Working Professionals,free habit tracker,4569,1.4,57.635,0.41361152077730545
2024-03-04,Facebook,Re-engagement,183.69,211,20673,14,786.44,Students,secure investment tracker,17411,4.2,13.120714285714286,4.281343567967772
2024-08-14,TikTok,Re-engagement,349.9,2288,49879,6,402.71,Gen Z,free habit tracker,9122,4.9,58.31666666666666,1.1509288368105173
2024-02-01,Facebook,App Install,317.47,2220,36741,11,0.0,Gen Z,easy goal setting,28121,2.7,28.860909090909093,0.0
2024-06-24,Instagram,Performance/ROAS,263.95,3327,40281,9,628.29,Working Professionals,easy goal setting,15260,3.7,29.327777777777776,2.3803371850729302
2024-03-13,Facebook,Performance/ROAS,151.86,2957,8272,10,979.59,Students,top rated productivity app,10854,2.6,15.186000000000002,6.450612406163572
2024-01-03,Facebook,Re-engagement,353.6,3457,3875,6,546.88,Millennials,mobile finance solutions,32369,2.0,58.93333333333334,1.5466063348416288
2024-08-22,Facebook,Performance/ROAS,258.43,4350,32519,10,513.47,Millennials,easy goal setting,4082,2.5,25.843,1.9868823279031074
2024-03-29,TikTok,Re-engagement,334.95,4816,43519,16,256.27,Students,free habit tracker,16450,2.5,20.934375,0.7650992685475444
2024-03-04,Facebook,App Install,137.62,4812,35769,14,0.0,Students,top rated productivity app,45396,0.8,9.83,0.0
2024-06-08,Google Search,Performance/ROAS,207.58,3330,47415,15,220.06,Working Professionals,mobile finance solutions,17113,3.5,13.838666666666667,1.060121398978707
2024-10-22,Facebook,Performance/ROAS,49.86,2383,30571,7,333.4,Students,secure investment tracker,5611,4.3,7.122857142857143,6.686722823906939
2024-01-24,Google Search,Performance/ROAS,58.8,1728,36588,10,103.03,Gen Z,free habit tracker,19753,3.9,5.88,1.7522108843537416
2024-03-03,Facebook,Performance/ROAS,199.3,3866,47994,10,181.48,Millennials,secure investment tracker,18272,1.2,19.93,0.9105870546914199
2024-11-08,Google Search,Brand Awareness,135.24,4298,24616,7,912.92,Gen Z,top rated productivity app,29672,4.9,19.32,6.750369713102631
2024-04-03,Google Search,App Install,17.49,1226,40676,8,0.0,Students,best budget planning app,30144,5.0,2.18625,0.0
2024-11-07,Facebook,Performance/ROAS,8.24,4138,10897,11,787.7,Working Professionals,top rated productivity app,32892,1.9,0.7490909090909091,95.59466019417476
2024-12-08,Google Search,Re-engagement,124.7,2440,48721,17,694.63,Working Professionals,best budget planning app,34685,1.1,7.335294117647059,5.570408981555733
2024-01-19,Facebook,Performance/ROAS,260.41,3397,36689,6,163.65,Gen Z,top rated productivity app,21259,4.3,43.40166666666667,0.6284320878614492
2024-01-26,Facebook,Performance/ROAS,318.57,1678,11458,6,212.27,Students,top rated productivity app,4755,2.7,53.095,0.6663213736384469
2024-07-20,Google Search,Performance/ROAS,161.76,4559,14321,8,453.63,Gen Z,free habit tracker,14664,3.3,20.22,2.804339762611276
2024-12-15,Facebook,Performance/ROAS,382.13,4264,43547,14,496.29,Working Professionals,best budget planning app,45597,4.1,27.294999999999998,1.2987464998822391
2024-04-14,Instagram,Re-engagement,327.57,3119,33024,12,419.18,Gen Z,mobile finance solutions,48402,2.5,27.2975,1.279665415025796
2024-04-05,Facebook,Performance/ROAS,274.66,1111,40443,12,457.18,Millennials,best budget planning app,43592,3.7,22.888333333333335,1.664530692492536
2024-08-08,Google Search,Re-engagement,443.06,398,13740,11,510.79,Millennials,free habit tracker,34493,3.9,40.27818181818182,1.1528686859567554
2024-07-10,Instagram,Performance/ROAS,96.65,2347,9450,9,966.1,Working Professionals,best budget planning app,43788,2.5,10.738888888888889,9.995861355406104
2024-01-02,Google Search,Re-engagement,90.7,1912,29669,14,540.9,Working Professionals,top rated productivity app,4109,3.5,6.478571428571429,5.963616317530319
2024-06-10,Google Search,Performance/ROAS,165.15,4828,7284,11,7.32,Millennials,best budget planning app,1843,4.1,15.013636363636364,0.04432334241598547
2024-02-10,Google Search,App Install,444.28,4192,44618,19,0.0,Students,top rated productivity app,26240,0.6,23.38315789473684,0.0
2024-01-05,Instagram,Performance/ROAS,202.93,3340,15028,22,523.42,Working Professionals,best budget planning app,24699,4.2,9.22409090909091,2.579313063617996
2024-04-14,Google Search,Performance/ROAS,153.61,1784,21189,15,938.02,Gen Z,free habit tracker,8921,4.7,10.240666666666668,6.106503482846168
2024-10-15,Google Search,Brand Awareness,158.41,3952,43130,7,828.16,Millennials,best budget planning app,27599,1.9,22.63,5.22795278075879
2024-06-08,TikTok,Re-engagement,100.68,1509,28041,10,641.41,Students,best budget planning app,31419,3.1,10.068000000000001,6.37077870480731
2024-07-11,Google Search,Performance/ROAS,326.63,669,12639,14,295.42,Working Professionals,mobile finance solutions,29822,4.6,23.330714285714286,0.904448458500444
2024-06-04,Facebook,Brand Awareness,21.9,755,34085,9,226.87,Millennials,mobile finance solutions,33436,2.0,2.433333333333333,10.359360730593608
2024-05-04,Facebook,Brand Awareness,84.72,4621,40997,14,294.1,Students,easy goal setting,48163,3.5,6.051428571428572,3.4714353163361666
2024-09-26,Facebook,Re-engagement,54.52,1749,45835,14,764.81,Gen Z,mobile finance solutions,31521,4.2,3.8942857142857146,14.028063096111516
